order_id,customer_id,product_id,order_date,quantity,product_name,category,price,total_value
ORD5330,CUST1447,PROD135,2024-11-01,1,Director,Electronics,455.68,455.68
ORD5331,CUST1499,PROD106,2024-10-31,2,Car,Books,439.72,879.44
ORD5332,CUST1014,PROD121,2025-05-20,3,Almost,Electronics,213.17,639.51
ORD5333,CUST1622,PROD109,2025-03-11,1,Understand,Home,137.99,137.99
ORD5334,CUST1668,PROD138,2025-04-20,3,Provide,Toys,350.33,1050.99
ORD5335,CUST1288,PROD114,2024-11-10,3,Themselves,Electronics,157.35,472.04999999999995
ORD5336,CUST1477,PROD114,2024-10-31,2,Themselves,Electronics,157.35,314.7
ORD5337,CUST1230,PROD103,2024-09-15,3,Case,Toys,129.46,388.38
ORD5338,CUST1922,PROD131,2025-04-10,1,Beyond,Electronics,50.05,50.05
ORD5339,CUST1419,PROD122,2024-07-20,3,Why,Electronics,393.41,1180.23
ORD5340,CUST1156,PROD105,2024-12-01,3,Hot,Toys,107.58,322.74
ORD5341,CUST1549,PROD123,2024-09-23,2,Bill,Clothing,321.48,642.96
ORD5342,CUST1440,PROD119,2024-07-30,3,Force,Toys,297.03,891.0899999999999
ORD5343,CUST1096,PROD136,2025-06-28,4,Site,Home,152.49,609.96
ORD5344,CUST1996,PROD119,2025-06-12,2,Force,Toys,297.03,594.06
ORD5345,CUST1410,PROD111,2024-09-19,2,Administration,Clothing,251.59,503.18
ORD5346,CUST1950,PROD132,2025-01-03,1,Look,Toys,364.57,364.57
ORD5347,CUST1288,PROD127,2024-09-15,1,Ago,Clothing,490.33,490.33
ORD5348,CUST1253,PROD107,2025-05-28,1,Them,Toys,379.71,379.71
ORD5349,CUST1195,PROD100,2024-11-21,1,Follow,Electronics,192.04,192.04
ORD5350,CUST1597,PROD136,2024-12-22,4,Site,Home,152.49,609.96
ORD5351,CUST1833,PROD121,2024-09-30,2,Almost,Electronics,213.17,426.34
ORD5352,CUST1521,PROD105,2024-10-14,3,Hot,Toys,107.58,322.74
ORD5353,CUST1516,PROD120,2025-05-07,1,Seat,Toys,242.62,242.62
ORD5354,CUST1634,PROD131,2025-07-02,1,Beyond,Electronics,50.05,50.05
ORD5355,CUST1841,PROD134,2024-08-08,1,Help,Clothing,228.2,228.2
ORD5356,CUST1864,PROD114,2024-11-08,3,Themselves,Electronics,157.35,472.04999999999995
ORD5357,CUST1117,PROD104,2024-08-27,1,Cup,Books,140.99,140.99
ORD5358,CUST1805,PROD145,2024-11-04,3,Consider,Toys,312.3,936.9000000000001
ORD5359,CUST1908,PROD149,2024-11-29,2,Air,Clothing,174.07,348.14
ORD5360,CUST1158,PROD147,2024-12-06,2,Discover,Toys,108.52,217.04
ORD5361,CUST1814,PROD105,2024-11-11,2,Hot,Toys,107.58,215.16
ORD5362,CUST1227,PROD124,2025-03-01,4,Piece,Electronics,403.5,1614.0
ORD5363,CUST1876,PROD145,2025-01-15,3,Consider,Toys,312.3,936.9000000000001
ORD5364,CUST1215,PROD139,2025-01-22,1,Group,Books,399.25,399.25
ORD5365,CUST1947,PROD128,2024-10-26,1,Station,Electronics,306.0,306.0
ORD5366,CUST1695,PROD106,2024-09-29,1,Car,Books,439.72,439.72
ORD5367,CUST1014,PROD139,2025-02-02,1,Group,Books,399.25,399.25
ORD5368,CUST1156,PROD112,2025-02-26,4,Stuff,Home,240.72,962.88
ORD5369,CUST1647,PROD137,2025-04-28,1,Election,Electronics,264.18,264.18
ORD5370,CUST1260,PROD117,2024-08-02,4,Chair,Clothing,48.76,195.04
ORD5371,CUST1156,PROD101,2025-02-13,3,Science,Electronics,124.34,373.02
ORD5372,CUST1046,PROD107,2025-02-18,2,Them,Toys,379.71,759.42
ORD5373,CUST1323,PROD110,2025-04-19,1,Site,Toys,15.98,15.98
ORD5374,CUST1843,PROD132,2025-05-11,2,Look,Toys,364.57,729.14
ORD5375,CUST1684,PROD137,2025-04-27,3,Election,Electronics,264.18,792.54
ORD5376,CUST1129,PROD147,2024-10-14,3,Discover,Toys,108.52,325.56
ORD5377,CUST1410,PROD126,2025-04-22,1,Buy,Toys,310.55,310.55
ORD5378,CUST1094,PROD119,2024-11-11,3,Force,Toys,297.03,891.0899999999999
ORD5379,CUST1626,PROD111,2025-02-23,2,Administration,Clothing,251.59,503.18
ORD5380,CUST1754,PROD142,2024-09-29,1,Above,Toys,385.61,385.61
ORD5381,CUST1931,PROD130,2025-02-07,4,Hour,Home,279.63,1118.52
ORD5382,CUST1291,PROD126,2024-11-20,1,Buy,Toys,310.55,310.55
ORD5383,CUST1793,PROD131,2024-08-09,2,Beyond,Electronics,50.05,100.1
ORD5384,CUST1810,PROD109,2025-04-24,1,Understand,Home,137.99,137.99
ORD5385,CUST1282,PROD102,2024-11-08,1,Focus,Electronics,106.5,106.5
ORD5386,CUST1068,PROD144,2024-09-14,2,Free,Toys,27.7,55.4
ORD5387,CUST1659,PROD126,2024-08-23,1,Buy,Toys,310.55,310.55
ORD5388,CUST1010,PROD134,2024-10-27,1,Help,Clothing,228.2,228.2
ORD5389,CUST1253,PROD130,2025-07-01,2,Hour,Home,279.63,559.26
ORD5390,CUST1841,PROD114,2024-07-24,3,Themselves,Electronics,157.35,472.04999999999995
ORD5391,CUST1871,PROD115,2025-06-15,2,Result,Clothing,409.11,818.22
ORD5392,CUST1549,PROD112,2024-11-06,1,Stuff,Home,240.72,240.72
ORD5393,CUST1133,PROD148,2025-01-12,4,Thousand,Clothing,291.93,1167.72
ORD5394,CUST1711,PROD134,2025-04-20,4,Help,Clothing,228.2,912.8
ORD5395,CUST1022,PROD110,2025-05-18,2,Site,Toys,15.98,31.96
ORD5396,CUST1814,PROD120,2025-05-03,4,Seat,Toys,242.62,970.48
ORD5397,CUST1345,PROD110,2024-10-30,1,Site,Toys,15.98,15.98
ORD5398,CUST1301,PROD129,2025-01-28,1,Life,Home,320.14,320.14
ORD5399,CUST1362,PROD147,2025-03-02,2,Discover,Toys,108.52,217.04
ORD5400,CUST1395,PROD134,2024-07-16,1,Help,Clothing,228.2,228.2
ORD5401,CUST1217,PROD121,2025-02-25,3,Almost,Electronics,213.17,639.51
ORD5402,CUST1140,PROD137,2025-03-26,1,Election,Electronics,264.18,264.18
ORD5403,CUST1615,PROD130,2025-05-11,2,Hour,Home,279.63,559.26
ORD5404,CUST1957,PROD113,2025-04-11,3,Run,Toys,416.53,1249.59
ORD5405,CUST1209,PROD123,2024-12-13,3,Bill,Clothing,321.48,964.44
ORD5406,CUST1984,PROD149,2025-01-22,4,Air,Clothing,174.07,696.28
ORD5407,CUST1992,PROD148,2025-01-01,1,Thousand,Clothing,291.93,291.93
ORD5408,CUST1622,PROD131,2025-06-04,2,Beyond,Electronics,50.05,100.1
ORD5409,CUST1615,PROD135,2025-01-06,4,Director,Electronics,455.68,1822.72
ORD5410,CUST1827,PROD131,2025-03-17,4,Beyond,Electronics,50.05,200.2
ORD5411,CUST1682,PROD114,2025-02-17,1,Themselves,Electronics,157.35,157.35
ORD5412,CUST1459,PROD142,2024-10-19,1,Above,Toys,385.61,385.61
ORD5413,CUST1355,PROD134,2025-05-11,2,Help,Clothing,228.2,456.4
ORD5414,CUST1323,PROD102,2024-07-15,4,Focus,Electronics,106.5,426.0
ORD5415,CUST1132,PROD115,2025-01-02,2,Result,Clothing,409.11,818.22
ORD5416,CUST1887,PROD104,2025-03-14,4,Cup,Books,140.99,563.96
ORD5417,CUST1804,PROD120,2025-06-07,4,Seat,Toys,242.62,970.48
ORD5418,CUST1839,PROD109,2025-04-18,4,Understand,Home,137.99,551.96
ORD5419,CUST1126,PROD118,2025-07-05,1,According,Home,396.95,396.95
ORD5420,CUST1105,PROD124,2024-09-17,4,Piece,Electronics,403.5,1614.0
ORD5421,CUST1603,PROD103,2024-10-29,4,Case,Toys,129.46,517.84
ORD5422,CUST1798,PROD128,2025-01-30,4,Station,Electronics,306.0,1224.0
ORD5423,CUST1377,PROD118,2025-05-10,3,According,Home,396.95,1190.85
ORD5424,CUST1904,PROD142,2024-10-16,1,Above,Toys,385.61,385.61
ORD5425,CUST1050,PROD101,2025-06-21,3,Science,Electronics,124.34,373.02
ORD5426,CUST1028,PROD109,2024-11-03,1,Understand,Home,137.99,137.99
ORD5427,CUST1461,PROD142,2024-12-28,2,Above,Toys,385.61,771.22
ORD5428,CUST1295,PROD124,2025-01-25,3,Piece,Electronics,403.5,1210.5
ORD5429,CUST1296,PROD119,2024-09-20,2,Force,Toys,297.03,594.06
ORD5430,CUST1725,PROD147,2025-05-15,4,Discover,Toys,108.52,434.08
ORD5431,CUST1778,PROD118,2024-07-22,2,According,Home,396.95,793.9
ORD5432,CUST1406,PROD122,2024-12-04,2,Why,Electronics,393.41,786.82
ORD5433,CUST1768,PROD123,2025-06-27,2,Bill,Clothing,321.48,642.96
ORD5434,CUST1813,PROD110,2025-03-10,2,Site,Toys,15.98,31.96
ORD5435,CUST1612,PROD145,2024-09-20,1,Consider,Toys,312.3,312.3
ORD5436,CUST1404,PROD133,2024-07-23,3,Window,Electronics,275.99,827.97
ORD5437,CUST1345,PROD127,2025-02-14,1,Ago,Clothing,490.33,490.33
ORD5438,CUST1621,PROD104,2024-09-13,1,Cup,Books,140.99,140.99
ORD5439,CUST1419,PROD104,2025-02-03,1,Cup,Books,140.99,140.99
ORD5440,CUST1181,PROD120,2024-08-20,2,Seat,Toys,242.62,485.24
ORD5441,CUST1982,PROD111,2025-04-21,1,Administration,Clothing,251.59,251.59
ORD5442,CUST1824,PROD149,2025-03-19,3,Air,Clothing,174.07,522.21
ORD5443,CUST1000,PROD103,2025-07-01,1,Case,Toys,129.46,129.46
ORD5444,CUST1830,PROD148,2024-08-09,4,Thousand,Clothing,291.93,1167.72
ORD5445,CUST1949,PROD141,2025-04-28,2,Arrive,Toys,421.84,843.68
ORD5446,CUST1566,PROD119,2024-10-19,4,Force,Toys,297.03,1188.12
ORD5447,CUST1370,PROD137,2025-02-10,3,Election,Electronics,264.18,792.54
ORD5448,CUST1935,PROD124,2025-02-28,3,Piece,Electronics,403.5,1210.5
ORD5449,CUST1910,PROD113,2024-10-03,3,Run,Toys,416.53,1249.59
ORD5450,CUST1660,PROD110,2024-08-11,3,Site,Toys,15.98,47.94
ORD5451,CUST1430,PROD131,2025-04-25,1,Beyond,Electronics,50.05,50.05
ORD5452,CUST1968,PROD110,2025-06-10,2,Site,Toys,15.98,31.96
ORD5453,CUST1308,PROD117,2025-04-19,3,Chair,Clothing,48.76,146.28
ORD5454,CUST1136,PROD126,2024-10-02,4,Buy,Toys,310.55,1242.2
ORD5455,CUST1201,PROD117,2024-11-06,3,Chair,Clothing,48.76,146.28
ORD5456,CUST1435,PROD122,2024-10-18,2,Why,Electronics,393.41,786.82
ORD5457,CUST1312,PROD110,2025-05-23,4,Site,Toys,15.98,63.92
ORD5458,CUST1116,PROD120,2024-07-23,4,Seat,Toys,242.62,970.48
ORD5459,CUST1665,PROD143,2025-05-26,4,Glass,Home,37.79,151.16
ORD5460,CUST1936,PROD104,2025-05-18,1,Cup,Books,140.99,140.99
ORD5461,CUST1802,PROD122,2025-02-23,3,Why,Electronics,393.41,1180.23
ORD5462,CUST1574,PROD140,2025-05-01,1,System,Electronics,232.38,232.38
ORD5463,CUST1243,PROD124,2025-01-18,4,Piece,Electronics,403.5,1614.0
ORD5464,CUST1536,PROD140,2024-09-06,1,System,Electronics,232.38,232.38
ORD5465,CUST1601,PROD109,2024-07-22,1,Understand,Home,137.99,137.99
ORD5466,CUST1074,PROD121,2024-07-22,1,Almost,Electronics,213.17,213.17
ORD5467,CUST1805,PROD118,2025-01-29,3,According,Home,396.95,1190.85
ORD5468,CUST1385,PROD100,2024-08-10,4,Follow,Electronics,192.04,768.16
ORD5469,CUST1902,PROD106,2024-09-06,4,Car,Books,439.72,1758.88
ORD5470,CUST1209,PROD103,2025-04-14,3,Case,Toys,129.46,388.38
ORD5471,CUST1474,PROD100,2024-10-01,1,Follow,Electronics,192.04,192.04
ORD5472,CUST1417,PROD114,2025-05-11,1,Themselves,Electronics,157.35,157.35
ORD5473,CUST1346,PROD139,2024-07-26,2,Group,Books,399.25,798.5
ORD5474,CUST1528,PROD111,2024-07-07,2,Administration,Clothing,251.59,503.18
ORD5475,CUST1639,PROD121,2025-02-10,2,Almost,Electronics,213.17,426.34
ORD5476,CUST1938,PROD121,2024-07-15,3,Almost,Electronics,213.17,639.51
ORD5477,CUST1954,PROD149,2024-12-17,4,Air,Clothing,174.07,696.28
ORD5478,CUST1875,PROD146,2024-10-31,2,Final,Toys,176.97,353.94
ORD5479,CUST1762,PROD116,2025-01-22,4,Power,Clothing,484.15,1936.6
ORD5480,CUST1178,PROD128,2025-05-22,4,Station,Electronics,306.0,1224.0
ORD5481,CUST1181,PROD145,2024-08-05,4,Consider,Toys,312.3,1249.2
ORD5482,CUST1663,PROD113,2025-05-03,3,Run,Toys,416.53,1249.59
ORD5483,CUST1024,PROD149,2024-08-11,3,Air,Clothing,174.07,522.21
ORD5484,CUST1966,PROD119,2025-05-03,3,Force,Toys,297.03,891.0899999999999
ORD5485,CUST1179,PROD149,2024-08-06,3,Air,Clothing,174.07,522.21
ORD5486,CUST1709,PROD147,2025-02-05,2,Discover,Toys,108.52,217.04
ORD5487,CUST1500,PROD132,2025-06-26,1,Look,Toys,364.57,364.57
ORD5488,CUST1855,PROD142,2024-07-26,1,Above,Toys,385.61,385.61
ORD5489,CUST1160,PROD114,2025-04-18,1,Themselves,Electronics,157.35,157.35
ORD5490,CUST1176,PROD111,2025-02-15,2,Administration,Clothing,251.59,503.18
ORD5491,CUST1284,PROD139,2024-11-27,1,Group,Books,399.25,399.25
ORD5492,CUST1062,PROD119,2024-09-28,2,Force,Toys,297.03,594.06
ORD5493,CUST1661,PROD129,2024-10-15,2,Life,Home,320.14,640.28
ORD5494,CUST1665,PROD137,2025-07-01,2,Election,Electronics,264.18,528.36
ORD5495,CUST1155,PROD102,2024-07-08,1,Focus,Electronics,106.5,106.5
ORD5496,CUST1881,PROD127,2024-10-30,4,Ago,Clothing,490.33,1961.32
ORD5497,CUST1468,PROD125,2024-10-11,1,Article,Home,452.06,452.06
ORD5498,CUST1048,PROD129,2025-05-12,1,Life,Home,320.14,320.14
ORD5499,CUST1966,PROD112,2024-10-08,3,Stuff,Home,240.72,722.16
ORD5500,CUST1848,PROD112,2025-01-07,2,Stuff,Home,240.72,481.44
ORD5501,CUST1083,PROD101,2025-03-17,4,Science,Electronics,124.34,497.36
ORD5502,CUST1360,PROD136,2025-04-11,3,Site,Home,152.49,457.47
ORD5503,CUST1688,PROD148,2024-11-11,4,Thousand,Clothing,291.93,1167.72
ORD5504,CUST1147,PROD137,2025-06-13,4,Election,Electronics,264.18,1056.72
ORD5505,CUST1629,PROD101,2024-12-18,2,Science,Electronics,124.34,248.68
ORD5506,CUST1341,PROD135,2025-06-21,1,Director,Electronics,455.68,455.68
ORD5507,CUST1475,PROD125,2025-02-25,2,Article,Home,452.06,904.12
ORD5508,CUST1062,PROD110,2024-07-27,2,Site,Toys,15.98,31.96
ORD5509,CUST1700,PROD107,2024-08-25,3,Them,Toys,379.71,1139.1299999999999
ORD5510,CUST1359,PROD143,2025-07-03,2,Glass,Home,37.79,75.58
ORD5511,CUST1560,PROD139,2025-07-07,1,Group,Books,399.25,399.25
ORD5512,CUST1326,PROD142,2025-05-02,4,Above,Toys,385.61,1542.44
ORD5513,CUST1768,PROD121,2025-01-22,2,Almost,Electronics,213.17,426.34
ORD5514,CUST1735,PROD119,2024-09-03,4,Force,Toys,297.03,1188.12
ORD5515,CUST1140,PROD107,2024-12-01,2,Them,Toys,379.71,759.42
ORD5516,CUST1989,PROD128,2024-11-23,4,Station,Electronics,306.0,1224.0
ORD5517,CUST1214,PROD139,2024-08-20,2,Group,Books,399.25,798.5
ORD5518,CUST1434,PROD125,2024-12-07,3,Article,Home,452.06,1356.18
ORD5519,CUST1890,PROD129,2024-12-07,4,Life,Home,320.14,1280.56
ORD5520,CUST1951,PROD116,2025-06-21,2,Power,Clothing,484.15,968.3
ORD5521,CUST1722,PROD119,2024-11-19,2,Force,Toys,297.03,594.06
ORD5522,CUST1317,PROD115,2025-02-19,3,Result,Clothing,409.11,1227.33
ORD5523,CUST1031,PROD145,2025-05-21,3,Consider,Toys,312.3,936.9000000000001
ORD5524,CUST1669,PROD142,2024-11-07,3,Above,Toys,385.61,1156.83
ORD5525,CUST1284,PROD106,2025-04-22,4,Car,Books,439.72,1758.88
ORD5526,CUST1304,PROD115,2025-04-10,4,Result,Clothing,409.11,1636.44
ORD5527,CUST1428,PROD144,2024-07-16,3,Free,Toys,27.7,83.1
ORD5528,CUST1476,PROD146,2025-04-05,1,Final,Toys,176.97,176.97
ORD5529,CUST1285,PROD147,2024-12-01,1,Discover,Toys,108.52,108.52
ORD5530,CUST1143,PROD126,2025-05-02,2,Buy,Toys,310.55,621.1
ORD5531,CUST1423,PROD122,2024-08-04,1,Why,Electronics,393.41,393.41
ORD5532,CUST1018,PROD123,2025-03-11,2,Bill,Clothing,321.48,642.96
ORD5533,CUST1017,PROD108,2025-04-13,4,Chance,Toys,28.21,112.84
ORD5534,CUST1768,PROD134,2024-10-13,4,Help,Clothing,228.2,912.8
ORD5535,CUST1589,PROD119,2025-06-07,1,Force,Toys,297.03,297.03
ORD5536,CUST1370,PROD136,2024-08-16,4,Site,Home,152.49,609.96
ORD5537,CUST1174,PROD141,2024-07-21,3,Arrive,Toys,421.84,1265.52
ORD5538,CUST1193,PROD116,2024-08-28,3,Power,Clothing,484.15,1452.4499999999998
ORD5539,CUST1501,PROD146,2025-02-17,1,Final,Toys,176.97,176.97
ORD5540,CUST1987,PROD130,2025-03-16,1,Hour,Home,279.63,279.63
ORD5541,CUST1112,PROD107,2025-02-07,2,Them,Toys,379.71,759.42
ORD5542,CUST1113,PROD114,2025-01-02,4,Themselves,Electronics,157.35,629.4
ORD5543,CUST1221,PROD130,2025-01-29,2,Hour,Home,279.63,559.26
ORD5544,CUST1677,PROD129,2024-08-29,2,Life,Home,320.14,640.28
ORD5545,CUST1946,PROD145,2025-02-27,3,Consider,Toys,312.3,936.9000000000001
ORD5546,CUST1830,PROD119,2025-05-14,3,Force,Toys,297.03,891.0899999999999
ORD5547,CUST1643,PROD138,2024-10-10,3,Provide,Toys,350.33,1050.99
ORD5548,CUST1896,PROD111,2024-09-07,3,Administration,Clothing,251.59,754.77
ORD5549,CUST1263,PROD148,2025-01-13,2,Thousand,Clothing,291.93,583.86
ORD5550,CUST1924,PROD116,2025-06-14,3,Power,Clothing,484.15,1452.4499999999998
ORD5551,CUST1054,PROD141,2025-04-23,4,Arrive,Toys,421.84,1687.36
ORD5552,CUST1870,PROD129,2024-08-27,3,Life,Home,320.14,960.42
ORD5553,CUST1642,PROD128,2024-08-10,3,Station,Electronics,306.0,918.0
ORD5554,CUST1799,PROD118,2025-06-26,3,According,Home,396.95,1190.85
ORD5555,CUST1777,PROD145,2025-05-23,1,Consider,Toys,312.3,312.3
ORD5556,CUST1457,PROD110,2025-02-09,4,Site,Toys,15.98,63.92
ORD5557,CUST1978,PROD133,2024-09-30,4,Window,Electronics,275.99,1103.96
ORD5558,CUST1877,PROD149,2025-05-05,2,Air,Clothing,174.07,348.14
ORD5559,CUST1161,PROD106,2024-09-12,2,Car,Books,439.72,879.44
ORD5560,CUST1379,PROD143,2025-05-07,3,Glass,Home,37.79,113.37
ORD5561,CUST1992,PROD133,2024-08-08,1,Window,Electronics,275.99,275.99
ORD5562,CUST1086,PROD119,2025-06-01,2,Force,Toys,297.03,594.06
ORD5563,CUST1054,PROD149,2025-06-13,2,Air,Clothing,174.07,348.14
ORD5564,CUST1475,PROD137,2024-09-03,3,Election,Electronics,264.18,792.54
ORD5565,CUST1799,PROD123,2024-07-13,3,Bill,Clothing,321.48,964.44
ORD5566,CUST1177,PROD109,2024-08-21,2,Understand,Home,137.99,275.98
ORD5567,CUST1390,PROD131,2025-04-08,2,Beyond,Electronics,50.05,100.1
ORD5568,CUST1348,PROD114,2025-06-26,4,Themselves,Electronics,157.35,629.4
ORD5569,CUST1007,PROD136,2025-06-15,1,Site,Home,152.49,152.49
ORD5570,CUST1832,PROD119,2025-03-23,4,Force,Toys,297.03,1188.12
ORD5571,CUST1312,PROD102,2024-10-06,2,Focus,Electronics,106.5,213.0
ORD5572,CUST1758,PROD136,2024-07-10,4,Site,Home,152.49,609.96
ORD5573,CUST1834,PROD139,2025-05-14,4,Group,Books,399.25,1597.0
ORD5574,CUST1983,PROD107,2025-05-08,2,Them,Toys,379.71,759.42
ORD5575,CUST1982,PROD139,2025-06-08,3,Group,Books,399.25,1197.75
ORD5576,CUST1442,PROD143,2025-02-01,2,Glass,Home,37.79,75.58
ORD5577,CUST1766,PROD122,2025-03-29,3,Why,Electronics,393.41,1180.23
ORD5578,CUST1327,PROD139,2024-12-04,2,Group,Books,399.25,798.5
ORD5579,CUST1053,PROD110,2024-07-09,2,Site,Toys,15.98,31.96
ORD5580,CUST1760,PROD145,2024-10-25,2,Consider,Toys,312.3,624.6
ORD5581,CUST1238,PROD107,2025-03-10,1,Them,Toys,379.71,379.71
ORD5582,CUST1228,PROD128,2025-06-05,3,Station,Electronics,306.0,918.0
ORD5583,CUST1578,PROD129,2025-05-28,1,Life,Home,320.14,320.14
ORD5584,CUST1050,PROD109,2025-01-30,2,Understand,Home,137.99,275.98
ORD5585,CUST1608,PROD138,2024-12-16,4,Provide,Toys,350.33,1401.32
ORD5586,CUST1603,PROD127,2025-04-13,1,Ago,Clothing,490.33,490.33
ORD5587,CUST1263,PROD148,2025-01-28,3,Thousand,Clothing,291.93,875.79
ORD5588,CUST1417,PROD135,2024-07-13,2,Director,Electronics,455.68,911.36
ORD5589,CUST1802,PROD112,2025-03-16,1,Stuff,Home,240.72,240.72
ORD5590,CUST1095,PROD131,2025-05-09,4,Beyond,Electronics,50.05,200.2
ORD5591,CUST1087,PROD135,2024-12-14,1,Director,Electronics,455.68,455.68
ORD5592,CUST1077,PROD136,2024-09-20,3,Site,Home,152.49,457.47
ORD5593,CUST1287,PROD125,2024-12-02,1,Article,Home,452.06,452.06
ORD5594,CUST1119,PROD121,2024-10-07,4,Almost,Electronics,213.17,852.68
ORD5595,CUST1813,PROD103,2025-01-18,4,Case,Toys,129.46,517.84
ORD5596,CUST1490,PROD130,2024-11-21,3,Hour,Home,279.63,838.89
ORD5597,CUST1911,PROD117,2025-06-20,4,Chair,Clothing,48.76,195.04
ORD5598,CUST1451,PROD137,2024-12-27,2,Election,Electronics,264.18,528.36
ORD5599,CUST1499,PROD123,2024-10-18,4,Bill,Clothing,321.48,1285.92
ORD5600,CUST1164,PROD122,2025-03-14,2,Why,Electronics,393.41,786.82
ORD5601,CUST1181,PROD121,2024-10-28,1,Almost,Electronics,213.17,213.17
ORD5602,CUST1468,PROD101,2024-10-31,2,Science,Electronics,124.34,248.68
ORD5603,CUST1909,PROD130,2025-06-06,2,Hour,Home,279.63,559.26
ORD5604,CUST1734,PROD110,2024-07-10,1,Site,Toys,15.98,15.98
ORD5605,CUST1822,PROD127,2024-10-30,4,Ago,Clothing,490.33,1961.32
ORD5606,CUST1943,PROD145,2024-10-17,2,Consider,Toys,312.3,624.6
ORD5607,CUST1977,PROD131,2025-03-18,4,Beyond,Electronics,50.05,200.2
ORD5608,CUST1006,PROD104,2024-11-20,1,Cup,Books,140.99,140.99
ORD5609,CUST1329,PROD137,2025-03-26,3,Election,Electronics,264.18,792.54
ORD5610,CUST1774,PROD109,2025-05-26,4,Understand,Home,137.99,551.96
ORD5611,CUST1672,PROD139,2024-12-21,4,Group,Books,399.25,1597.0
ORD5612,CUST1150,PROD145,2025-01-08,3,Consider,Toys,312.3,936.9000000000001
ORD5613,CUST1084,PROD123,2024-08-23,3,Bill,Clothing,321.48,964.44
ORD5614,CUST1146,PROD134,2025-04-25,1,Help,Clothing,228.2,228.2
ORD5615,CUST1623,PROD143,2025-02-20,4,Glass,Home,37.79,151.16
ORD5616,CUST1380,PROD147,2024-11-17,4,Discover,Toys,108.52,434.08
ORD5617,CUST1914,PROD122,2025-03-03,1,Why,Electronics,393.41,393.41
ORD5618,CUST1547,PROD116,2025-06-20,4,Power,Clothing,484.15,1936.6
ORD5619,CUST1284,PROD100,2025-03-28,2,Follow,Electronics,192.04,384.08
ORD5620,CUST1699,PROD130,2024-08-19,2,Hour,Home,279.63,559.26
ORD5621,CUST1081,PROD130,2024-09-21,2,Hour,Home,279.63,559.26
ORD5622,CUST1513,PROD141,2025-05-17,4,Arrive,Toys,421.84,1687.36
ORD5623,CUST1896,PROD141,2024-08-09,2,Arrive,Toys,421.84,843.68
ORD5624,CUST1814,PROD133,2025-03-14,2,Window,Electronics,275.99,551.98
ORD5625,CUST1708,PROD108,2025-04-14,1,Chance,Toys,28.21,28.21
ORD5626,CUST1915,PROD121,2024-08-20,1,Almost,Electronics,213.17,213.17
ORD5627,CUST1522,PROD112,2024-09-03,3,Stuff,Home,240.72,722.16
ORD5628,CUST1745,PROD124,2025-03-08,3,Piece,Electronics,403.5,1210.5
ORD5629,CUST1385,PROD147,2024-11-14,3,Discover,Toys,108.52,325.56
ORD5630,CUST1706,PROD117,2025-05-27,3,Chair,Clothing,48.76,146.28
ORD5631,CUST1470,PROD111,2025-01-27,1,Administration,Clothing,251.59,251.59
ORD5632,CUST1118,PROD139,2025-01-31,1,Group,Books,399.25,399.25
ORD5633,CUST1395,PROD116,2024-10-09,1,Power,Clothing,484.15,484.15
ORD5634,CUST1531,PROD114,2025-06-14,2,Themselves,Electronics,157.35,314.7
ORD5635,CUST1260,PROD141,2025-05-31,2,Arrive,Toys,421.84,843.68
ORD5636,CUST1804,PROD114,2025-05-28,3,Themselves,Electronics,157.35,472.04999999999995
ORD5637,CUST1933,PROD114,2024-08-06,2,Themselves,Electronics,157.35,314.7
ORD5638,CUST1255,PROD138,2024-09-16,4,Provide,Toys,350.33,1401.32
ORD5639,CUST1733,PROD112,2024-09-29,1,Stuff,Home,240.72,240.72
ORD5640,CUST1904,PROD116,2025-06-29,3,Power,Clothing,484.15,1452.4499999999998
ORD5641,CUST1225,PROD131,2025-04-08,3,Beyond,Electronics,50.05,150.14999999999998
ORD5642,CUST1052,PROD108,2025-07-07,4,Chance,Toys,28.21,112.84
ORD5643,CUST1939,PROD139,2025-03-17,2,Group,Books,399.25,798.5
ORD5644,CUST1866,PROD119,2024-10-26,3,Force,Toys,297.03,891.0899999999999
ORD5645,CUST1499,PROD125,2025-04-24,2,Article,Home,452.06,904.12
ORD5646,CUST1505,PROD126,2025-01-09,2,Buy,Toys,310.55,621.1
ORD5647,CUST1853,PROD120,2025-05-03,4,Seat,Toys,242.62,970.48
ORD5648,CUST1363,PROD117,2025-04-24,3,Chair,Clothing,48.76,146.28
ORD5649,CUST1279,PROD112,2025-06-07,2,Stuff,Home,240.72,481.44
ORD5650,CUST1592,PROD115,2024-11-08,2,Result,Clothing,409.11,818.22
ORD5651,CUST1713,PROD108,2024-09-05,4,Chance,Toys,28.21,112.84
ORD5652,CUST1157,PROD111,2025-01-29,4,Administration,Clothing,251.59,1006.36
ORD5653,CUST1631,PROD143,2024-08-11,2,Glass,Home,37.79,75.58
ORD5654,CUST1058,PROD137,2024-08-08,4,Election,Electronics,264.18,1056.72
ORD5655,CUST1726,PROD118,2024-08-19,2,According,Home,396.95,793.9
ORD5656,CUST1127,PROD106,2025-05-05,3,Car,Books,439.72,1319.16
ORD5657,CUST1735,PROD134,2025-06-22,1,Help,Clothing,228.2,228.2
ORD5658,CUST1720,PROD147,2025-04-24,4,Discover,Toys,108.52,434.08
ORD5659,CUST1881,PROD117,2025-05-09,1,Chair,Clothing,48.76,48.76
